Sl..No,ID,code128,PSU,District,PSU_UP,Upazila,PSU_Union,Union,PSU_VWC,VWC,HH_PSU,wealth,Ultra.poor,Poor,Non.Poor,Total,Remarks,Print Sl .no
24509,1453808223,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,23,PP,98,71,120,289,,33
24509,1453808224,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,24,PP,98,71,120,289,,33
24509,1453808225,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,25,PP,98,71,120,289,,33
24509,1453808226,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,26,PP,98,71,120,289,,33
24509,1453808231,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,31,NP,98,71,120,289,,33
24509,1453808232,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,32,NP,98,71,120,289,,33
24509,1453808233,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,33,NP,98,71,120,289,,33
24509,1453808234,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,34,NP,98,71,120,289,,33
24509,1453808235,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,35,NP,98,71,120,289,,33
24509,1453808236,#NAME?,14,Joypurhat,53,Panchbibi,80,Kusumba,82,Purboksnopur,36,NP,98,71,120,289,,33
,,#NAME?,,,,,,,,,,,,,,,,33
,,#NAME?,,,,,,,,,,,,,,,,33
34526,1454818311,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,11,UP,71,165,80,316,,33
34526,1454818312,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,12,UP,71,165,80,316,,33
34526,1454818313,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,13,UP,71,165,80,316,,33
34526,1454818314,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,14,UP,71,165,80,316,,33
34526,1454818315,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,15,UP,71,165,80,316,,33
34526,1454818316,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,16,UP,71,165,80,316,,33
34526,1454818321,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,21,PP,71,165,80,316,,33
34526,1454818322,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,22,PP,71,165,80,316,,33
34526,1454818323,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,23,PP,71,165,80,316,,33
34526,1454818324,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,24,PP,71,165,80,316,,33
34526,1454818325,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,25,PP,71,165,80,316,,33
34526,1454818326,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,26,PP,71,165,80,316,,33
34526,1454818331,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,31,NP,71,165,80,316,,33
34526,1454818332,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,32,NP,71,165,80,316,,33
34526,1454818333,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,33,NP,71,165,80,316,,33
34526,1454818334,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,34,NP,71,165,80,316,,33
34526,1454818335,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,35,NP,71,165,80,316,,33
34526,1454818336,#NAME?,14,Dinajpur,54,Parbatipur,81,Chandipur,83,Kalikabari Dangapara,36,NP,71,165,80,316,,33
,,#NAME?,,,,,,,,,,,,,,,,33
,,#NAME?,,,,,,,,,,,,,,,,33
34032,1402030311,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,11,UP,34,86,95,215,,33
34032,1402030312,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,12,UP,34,86,95,215,,33
34032,1402030313,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,13,UP,34,86,95,215,,33
34032,1402030314,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,14,UP,34,86,95,215,,33
34032,1402030315,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,15,UP,34,86,95,215,,33
34032,1402030316,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,16,UP,34,86,95,215,,33
34032,1402030321,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,21,PP,34,86,95,215,,33
34032,1402030322,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,22,PP,34,86,95,215,,33
34032,1402030323,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,23,PP,34,86,95,215,,33
34032,1402030324,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,24,PP,34,86,95,215,,33
34032,1402030325,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,25,PP,34,86,95,215,,33
34032,1402030326,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,26,PP,34,86,95,215,,33
34032,1402030331,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,31,NP,34,86,95,215,,33
34032,1402030332,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,32,NP,34,86,95,215,,33
34032,1402030333,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,33,NP,34,86,95,215,,33
34032,1402030334,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,34,NP,34,86,95,215,,33
34032,1402030335,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,35,NP,34,86,95,215,,33
34032,1402030336,#NAME?,14,Panchagarh,2,Atwari,3,Radhanagar,3,Maligoan-2,36,NP,34,86,95,215,,33
,,#NAME?,,,,,,,,,,,,,,,,33
,,#NAME?,,,,,,,,,,,,,,,,33
1246,1413151511,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,11,UP,10,94,131,235,,34
1246,1413151512,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,12,UP,10,94,131,235,,34
1246,1413151513,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,13,UP,10,94,131,235,,34
1246,1413151514,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,14,UP,10,94,131,235,,34
1246,1413151515,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,15,UP,10,94,131,235,,34
1246,1413151516,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,16,UP,10,94,131,235,,34
1246,1413151521,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,21,PP,10,94,131,235,,34
1246,1413151522,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,22,PP,10,94,131,235,,34
1246,1413151523,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,23,PP,10,94,131,235,,34
1246,1413151524,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,24,PP,10,94,131,235,,34
1246,1413151525,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,25,PP,10,94,131,235,,34
1246,1413151526,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,26,PP,10,94,131,235,,34
1246,1413151531,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,31,NP,10,94,131,235,,34
1246,1413151532,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,32,NP,10,94,131,235,,34
1246,1413151533,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,33,NP,10,94,131,235,,34
1246,1413151534,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,34,NP,10,94,131,235,,34
1246,1413151535,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,35,NP,10,94,131,235,,34
1246,1413151536,#NAME?,14,Bogra,13,Bogra Sadar,15,Sabgram,15,Akash tara Mondol,36,NP,10,94,131,235,,34
,,#NAME?,,,,,,,,,,,,,,,,34
,,#NAME?,,,,,,,,,,,,,,,,34
1517,1413161611,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,11,UP,26,69,216,311,,34
1517,1413161612,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,12,UP,26,69,216,311,,34
1517,1413161613,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,13,UP,26,69,216,311,,34
1517,1413161614,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,14,UP,26,69,216,311,,34
1517,1413161615,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,15,UP,26,69,216,311,,34
1517,1413161616,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,16,UP,26,69,216,311,,34
1517,1413161621,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,21,PP,26,69,216,311,,34
1517,1413161622,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,22,PP,26,69,216,311,,34
1517,1413161623,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,23,PP,26,69,216,311,,34
1517,1413161624,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,24,PP,26,69,216,311,,34
1517,1413161625,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,25,PP,26,69,216,311,,34
1517,1413161626,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,26,PP,26,69,216,311,,34
1517,1413161631,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,31,NP,26,69,216,311,,34
1517,1413161632,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,32,NP,26,69,216,311,,34
1517,1413161633,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,33,NP,26,69,216,311,,34
1517,1413161634,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,34,NP,26,69,216,311,,34
1517,1413161635,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,35,NP,26,69,216,311,,34
1517,1413161636,#NAME?,14,Bogra,13,Bogra Sadar,16,Bogra Sadar-Pourashava,16,Shib Bati Jejerail,36,NP,26,69,216,311,,34
,,#NAME?,,,,,,,,,,,,,,,,34
,,#NAME?,,,,,,,,,,,,,,,,34
2681,1433454711,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,11,UP,92,75,104,271,,34
2681,1433454712,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,12,UP,92,75,104,271,,34
2681,1433454713,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,13,UP,92,75,104,271,,34
2681,1433454714,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,14,UP,92,75,104,271,,34
2681,1433454715,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,15,UP,92,75,104,271,,34
2681,1433454716,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,16,UP,92,75,104,271,,34
2681,1433454721,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,21,PP,92,75,104,271,,34
2681,1433454722,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,22,PP,92,75,104,271,,34
2681,1433454723,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,23,PP,92,75,104,271,,34
2681,1433454724,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,24,PP,92,75,104,271,,34
2681,1433454725,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,25,PP,92,75,104,271,,34
2681,1433454726,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,26,PP,92,75,104,271,,34
2681,1433454731,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,31,NP,92,75,104,271,,34
2681,1433454732,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,32,NP,92,75,104,271,,34
2681,1433454733,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,33,NP,92,75,104,271,,34
2681,1433454734,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,34,NP,92,75,104,271,,34
2681,1433454735,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,35,NP,92,75,104,271,,34
2681,1433454736,#NAME?,14, Bogra,33,Kahaloo,45, Jamgram,47,D. Jamgram,36,NP,92,75,104,271,,34
,,#NAME?,,,,,,,,,,,,,,,,34
,,#NAME?,,,,,,,,,,,,,,,,34
2470,1433464811,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,11,UP,17,56,63,136,,34
2470,1433464812,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,12,UP,17,56,63,136,,34
2470,1433464813,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,13,UP,17,56,63,136,,34
2470,1433464814,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,14,UP,17,56,63,136,,34
2470,1433464815,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,15,UP,17,56,63,136,,34
2470,1433464816,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,16,UP,17,56,63,136,,34
2470,1433464821,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,21,PP,17,56,63,136,,34
2470,1433464822,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,22,PP,17,56,63,136,,34
2470,1433464823,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,23,PP,17,56,63,136,,34
2470,1433464824,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,24,PP,17,56,63,136,,34
2470,1433464825,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,25,PP,17,56,63,136,,34
2470,1433464826,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,26,PP,17,56,63,136,,34
2470,1433464831,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,31,NP,17,56,63,136,,34
2470,1433464832,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,32,NP,17,56,63,136,,34
2470,1433464833,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,33,NP,17,56,63,136,,34
2470,1433464834,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,34,NP,17,56,63,136,,34
2470,1433464835,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,35,NP,17,56,63,136,,34
2470,1433464836,#NAME?,14,Bogra,33,Kahaloo,46,Birkadar,48,shardarpara,36,NP,17,56,63,136,,34
,,#NAME?,,,,,,,,,,,,,,,,34
,,#NAME?,,,,,,,,,,,,,,,,34
975,1401010111,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,11,UP,53,140,90,283,,34
975,1401010112,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,12,UP,53,140,90,283,,34
975,1401010113,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,13,UP,53,140,90,283,,34
975,1401010114,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,14,UP,53,140,90,283,,34
975,1401010115,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,15,UP,53,140,90,283,,34
975,1401010116,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,16,UP,53,140,90,283,,34
975,1401010121,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,21,PP,53,140,90,283,,34
975,1401010122,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,22,PP,53,140,90,283,,34
975,1401010123,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,23,PP,53,140,90,283,,34
975,1401010124,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,24,PP,53,140,90,283,,34
975,1401010125,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,25,PP,53,140,90,283,,34
975,1401010126,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,26,PP,53,140,90,283,,34
975,1401010131,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,31,NP,53,140,90,283,,34
975,1401010132,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,32,NP,53,140,90,283,,34
975,1401010133,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,33,NP,53,140,90,283,,34
975,1401010134,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,34,NP,53,140,90,283,,34
975,1401010135,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,35,NP,53,140,90,283,,34
975,1401010136,#NAME?,14,Bogra,1,Adamdighi,1,Satiangram,1,Bagbari,36,NP,53,140,90,283,,34
,,#NAME?,,,,,,,,,,,,,,,,34
,,#NAME?,,,,,,,,,,,,,,,,34
1104,1401020211,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,11,UP,47,59,35,141,,34
1104,1401020212,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,12,UP,47,59,35,141,,34
1104,1401020213,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,13,UP,47,59,35,141,,34
1104,1401020214,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,14,UP,47,59,35,141,,34
1104,1401020215,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,15,UP,47,59,35,141,,34
1104,1401020216,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,16,UP,47,59,35,141,,34
1104,1401020221,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,21,PP,47,59,35,141,,34
1104,1401020222,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,22,PP,47,59,35,141,,34
1104,1401020223,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,23,PP,47,59,35,141,,34
1104,1401020224,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,24,PP,47,59,35,141,,34
1104,1401020225,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,25,PP,47,59,35,141,,34
1104,1401020226,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,26,PP,47,59,35,141,,34
1104,1401020231,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,31,NP,47,59,35,141,,34
1104,1401020232,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,32,NP,47,59,35,141,,34
1104,1401020233,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,33,NP,47,59,35,141,,34
1104,1401020234,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,34,NP,47,59,35,141,,34
1104,1401020235,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,35,NP,47,59,35,141,,34
1104,1401020236,#NAME?,14,Bogra,1,Adamdighi,2,Chapapur,2,Chapapur-2,36,NP,47,59,35,141,,34
,,#NAME?,,,,,,,,,,,,,,,,34
,,#NAME?,,,,,,,,,,,,,,,,34
1747,1417242411,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,11,UP,49,166,45,260,,35
1747,1417242412,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,12,UP,49,166,45,260,,35
1747,1417242413,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,13,UP,49,166,45,260,,35
1747,1417242414,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,14,UP,49,166,45,260,,35
1747,1417242415,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,15,UP,49,166,45,260,,35
1747,1417242416,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,16,UP,49,166,45,260,,35
1747,1417242421,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,21,PP,49,166,45,260,,35
1747,1417242422,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,22,PP,49,166,45,260,,35
1747,1417242423,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,23,PP,49,166,45,260,,35
1747,1417242424,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,24,PP,49,166,45,260,,35
1747,1417242425,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,25,PP,49,166,45,260,,35
1747,1417242426,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,26,PP,49,166,45,260,,35
1747,1417242431,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,31,NP,49,166,45,260,,35
1747,1417242432,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,32,NP,49,166,45,260,,35
1747,1417242433,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,33,NP,49,166,45,260,,35
1747,1417242434,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,34,NP,49,166,45,260,,35
1747,1417242435,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,35,NP,49,166,45,260,,35
1747,1417242436,#NAME?,14,Bogra,17,Dhunat ,24,Dhunat Sadar,24,Chalapara Uttor ,36,NP,49,166,45,260,,35
,,#NAME?,,,,,,,,,,,,,,,,35
,,#NAME?,,,,,,,,,,,,,,,,35
2851,1450757711,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,11,UP,84,74,130,288,,35
2851,1450757712,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,12,UP,84,74,130,288,,35
2851,1450757713,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,13,UP,84,74,130,288,,35
2851,1450757714,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,14,UP,84,74,130,288,,35
2851,1450757715,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,15,UP,84,74,130,288,,35
2851,1450757716,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,16,UP,84,74,130,288,,35
2851,1450757721,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,21,PP,84,74,130,288,,35
2851,1450757722,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,22,PP,84,74,130,288,,35
2851,1450757723,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,23,PP,84,74,130,288,,35
2851,1450757724,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,24,PP,84,74,130,288,,35
2851,1450757725,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,25,PP,84,74,130,288,,35
2851,1450757726,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,26,PP,84,74,130,288,,35
2851,1450757731,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,31,NP,84,74,130,288,,35
2851,1450757732,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,32,NP,84,74,130,288,,35
2851,1450757733,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,33,NP,84,74,130,288,,35
2851,1450757734,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,34,NP,84,74,130,288,,35
2851,1450757735,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,35,NP,84,74,130,288,,35
2851,1450757736,#NAME?,14,Bogra,50,Nandigram,75,Thaltamazgram,77,Toyobpur_ chandrokhola,36,NP,84,74,130,288,,35
,,#NAME?,,,,,,,,,,,,,,,,35
,,#NAME?,,,,,,,,,,,,,,,,35
3033,1458858711,#NAME?,14,Bogra,58,Sariakandi,85,Hatsherpur,87,Nizbolail Uttor,11,UP,37,61,220,318,,35
3033,1458858712,#NAME?,14,Bogra,58,Sariakandi,85,Hatsherpur,87,Nizbolail Uttor,12,UP,37,61,220,318,,35
3033,1458858713,#NAME?,14,Bogra,58,Sariakandi,85,Hatsherpur,87,Nizbolail Uttor,13,UP,37,61,220,318,,35
3033,1458858714,#NAME?,14,Bogra,58,Sariakandi,85,Hatsherpur,87,Nizbolail Uttor,14,UP,37,61,220,318,,35
3033,1458858715,#NAME?,14,Bogra,58,Sariakandi,85,Hatsherpur,87,Nizbolail Uttor,15,UP,37,61,220,318,,35
3033,1458858716,#NAME?,14,Bogra,58,Sariakandi,85,Hatsherpur,87,Nizbolail Uttor,16,UP,37,61,220,318,,35
3033,1458858721,#NAME?,14,Bogra,58,Sariakandi,85,Hatsherpur,87,Nizbolail Uttor,21,PP,37,61,220,318,,35
